	subject_number	AGE_GROUP	TRIAL	image_id	FIRST_LAST	CURRENT_FIX_INDEX	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_DURATION
20891	208	1	130	85	0	15	620.1	275.8	346
20892	208	1	130	85	0	16	611.4	260.3	264
20893	208	1	130	85	0	17	643.2	255.3	220
20894	208	1	130	85	0	18	551.7	251.7	127
20895	208	1	130	85	0	19	588.9	252.5	136
20896	208	1	130	85	0	20	427.2	102.1	497
20897	208	1	130	85	0	21	197.5	372.4	326
20898	208	1	130	85	2	22	192.8	385.7	556
21552	209	1	9	107	1	1	414.3	281.5	790
21553	209	1	9	107	0	2	424.9	232.0	160
21554	209	1	9	107	0	3	370.4	379.9	153
21555	209	1	9	107	0	4	138.3	284.3	145
21556	209	1	9	107	0	5	115.9	112.0	147
21557	209	1	9	107	0	6	361.8	87.9	188
21558	209	1	9	107	0	7	657.8	103.6	433
21559	209	1	9	107	0	8	682.1	320.2	236
21560	209	1	9	107	0	9	653.0	488.2	281
21561	209	1	9	107	0	10	705.0	346.0	238
21562	209	1	9	107	0	11	605.0	325.3	209
21563	209	1	9	107	0	12	618.2	525.2	127
21564	209	1	9	107	0	13	366.0	432.6	196
21565	209	1	9	107	0	14	81.8	489.0	163
21566	209	1	9	107	0	15	68.7	503.6	28
21567	209	1	9	107	0	16	187.8	519.6	319
21568	209	1	9	107	0	17	166.7	373.0	143
21569	209	1	9	107	0	18	101.3	246.8	156
21570	209	1	9	107	0	19	78.4	79.5	161
21571	209	1	9	107	0	20	395.1	64.3	166
21572	209	1	9	107	0	21	675.6	81.0	158
21573	209	1	9	107	0	22	534.1	49.3	117
21574	209	1	9	107	0	23	411.9	38.4	188
21575	209	1	9	107	0	24	704.0	172.0	274
21576	209	1	9	107	0	25	399.3	115.4	151
21577	209	1	9	107	2	26	296.2	111.2	330
21955	209	1	25	6	1	1	393.9	289.3	931
21956	209	1	25	6	0	2	378.3	213.1	104
21957	209	1	25	6	0	3	409.9	212.2	72
21958	209	1	25	6	0	4	521.0	181.1	149
21959	209	1	25	6	0	5	643.2	116.9	150
21960	209	1	25	6	0	6	540.0	58.0	177
21961	209	1	25	6	0	7	345.9	11.5	199
21962	209	1	25	6	0	8	220.0	36.4	166
21963	209	1	25	6	0	9	51.8	187.3	242
21964	209	1	25	6	0	10	208.3	441.6	172
21965	209	1	25	6	0	11	263.1	499.2	172
21966	209	1	25	6	0	12	187.4	389.1	219
21967	209	1	25	6	0	13	427.1	356.9	82
21968	209	1	25	6	0	14	676.9	442.0	163
21969	209	1	25	6	0	15	715.0	448.2	252
21970	209	1	25	6	0	16	616.5	552.0	195
21971	209	1	25	6	0	17	641.0	266.6	200
21972	209	1	25	6	0	18	249.3	504.6	134
21973	209	1	25	6	0	19	251.8	539.2	215
21974	209	1	25	6	0	20	593.8	419.1	129
21975	209	1	25	6	0	21	641.9	303.6	329
21976	209	1	25	6	0	22	637.1	243.1	263
21977	209	1	25	6	0	23	764.4	228.6	151
21978	209	1	25	6	2	24	430.4	176.9	127
22004	209	1	27	149	1	1	378.7	214.8	821
22005	209	1	27	149	0	2	478.6	179.4	144
22006	209	1	27	149	0	3	365.5	141.5	101
22007	209	1	27	149	0	4	430.4	467.9	168
22008	209	1	27	149	0	5	514.8	140.1	157
22009	209	1	27	149	0	6	514.8	130.9	161
22010	209	1	27	149	0	7	523.4	123.0	52
22011	209	1	27	149	0	8	140.7	161.6	45
22012	209	1	27	149	0	9	142.5	163.4	217
22013	209	1	27	149	0	10	492.7	125.7	162
22014	209	1	27	149	0	11	382.7	475.4	94
22015	209	1	27	149	0	12	410.5	490.9	38
22016	209	1	27	149	0	13	164.0	134.4	53
22017	209	1	27	149	0	14	168.3	161.2	86
22018	209	1	27	149	0	15	56.6	147.2	263
22019	209	1	27	149	0	16	453.7	108.1	209
22020	209	1	27	149	0	17	662.5	137.8	248
22021	209	1	27	149	0	18	704.8	354.5	103
22022	209	1	27	149	0	19	436.5	161.4	187
22023	209	1	27	149	0	20	468.9	109.3	88
22024	209	1	27	149	0	21	476.0	310.1	102
22025	209	1	27	149	0	22	425.7	426.0	78
22026	209	1	27	149	0	23	436.1	416.4	52
22027	209	1	27	149	0	24	455.2	92.8	1101
22028	209	1	27	149	2	25	245.1	104.2	161
22081	209	1	30	52	1	1	396.5	262.4	1101
22082	209	1	30	52	0	2	583.2	257.5	156
22083	209	1	30	52	0	3	665.7	229.9	231
22084	209	1	30	52	0	4	569.9	251.8	145
22085	209	1	30	52	0	5	701.3	172.7	183
22086	209	1	30	52	0	6	665.3	574.5	171
22087	209	1	30	52	0	7	572.4	526.6	178
22088	209	1	30	52	0	8	602.5	480.6	143
22089	209	1	30	52	0	9	440.8	455.4	194
22090	209	1	30	52	0	10	528.8	108.0	59
22091	209	1	30	52	0	11	664.3	36.1	259
22092	209	1	30	52	0	12	290.7	133.9	151
22093	209	1	30	52	0	13	259.7	349.3	151
22094	209	1	30	52	0	14	353.3	222.4	169
22095	209	1	30	52	0	15	97.1	446.0	142
22096	209	1	30	52	0	16	352.0	265.8	136
22097	209	1	30	52	0	17	369.6	236.0	143
22098	209	1	30	52	0	18	80.1	399.6	206
22099	209	1	30	52	0	19	56.4	396.2	326
22100	209	1	30	52	0	20	103.0	606.4	158
22101	209	1	30	52	0	21	196.5	525.4	165
22102	209	1	30	52	0	22	165.4	479.4	153
22103	209	1	30	52	0	23	64.8	300.0	163
22104	209	1	30	52	0	24	57.9	16.4	137
22105	209	1	30	52	0	25	62.9	23.3	458
22106	209	1	30	52	0	26	275.2	162.6	237
22107	209	1	30	52	2	27	360.1	255.4	296
22834	209	1	62	67	1	1	390.5	286.3	841
22835	209	1	62	67	0	2	381.7	309.3	32
22836	209	1	62	67	0	3	493.9	398.0	112
22837	209	1	62	67	0	4	232.1	390.6	135
22838	209	1	62	67	0	5	259.7	141.9	184
22839	209	1	62	67	0	6	549.8	142.6	159
22840	209	1	62	67	0	7	706.5	371.9	284
22841	209	1	62	67	0	8	762.2	403.7	597
22842	209	1	62	67	0	9	285.1	439.7	238
22843	209	1	62	67	0	10	286.7	447.6	1906
22844	209	1	62	67	0	11	558.3	364.3	135
22845	209	1	62	67	0	12	619.5	342.4	44
22846	209	1	62	67	0	13	235.0	382.0	203
22847	209	1	62	67	0	14	149.1	387.9	156
22848	209	1	62	67	0	15	36.8	373.8	147
22849	209	1	62	67	0	16	225.3	387.3	229
22850	209	1	62	67	0	17	146.2	301.5	198
22851	209	1	62	67	2	18	536.5	343.4	332
22948	209	1	67	106	1	1	387.2	322.7	1040
22949	209	1	67	106	0	2	209.8	281.0	92
22950	209	1	67	106	0	3	155.5	170.2	98
22951	209	1	67	106	0	4	151.4	177.4	138
22952	209	1	67	106	0	5	349.2	179.0	227
22953	209	1	67	106	0	6	220.4	206.1	176
22954	209	1	67	106	0	7	157.4	212.7	165
22955	209	1	67	106	0	8	341.0	216.7	164
22956	209	1	67	106	0	9	529.3	297.7	287
22957	209	1	67	106	0	10	582.6	288.4	132
22958	209	1	67	106	0	11	586.1	289.9	293
22959	209	1	67	106	0	12	69.2	388.2	359
22960	209	1	67	106	0	13	-7.9	222.4	221
22961	209	1	67	106	0	14	279.1	282.9	57
22962	209	1	67	106	0	15	274.5	297.5	510
22963	209	1	67	106	0	16	653.2	517.5	179
22964	209	1	67	106	0	17	718.4	523.2	93
22965	209	1	67	106	0	18	341.7	340.2	984
22966	209	1	67	106	2	19	539.5	305.8	375
23483	209	1	91	112	1	1	391.3	314.7	608
23484	209	1	91	112	0	2	256.0	334.0	187
23485	209	1	91	112	0	3	184.3	477.7	117
23486	209	1	91	112	0	4	286.6	136.2	158
23487	209	1	91	112	0	5	369.7	142.3	234
23488	209	1	91	112	0	6	620.3	247.1	122
23489	209	1	91	112	0	7	478.7	132.9	99
23490	209	1	91	112	0	8	421.6	106.6	278
23491	209	1	91	112	0	9	655.9	371.4	295
23492	209	1	91	112	0	10	685.7	256.6	268
23493	209	1	91	112	0	11	716.5	212.0	156
23494	209	1	91	112	0	12	638.8	183.2	128
23495	209	1	91	112	0	13	723.9	151.8	209
23496	209	1	91	112	0	14	650.5	137.1	246
23497	209	1	91	112	0	15	619.0	308.0	28
23498	209	1	91	112	0	16	655.1	406.3	368
23499	209	1	91	112	0	17	214.8	493.2	117
23500	209	1	91	112	0	18	223.5	499.1	74
23501	209	1	91	112	0	19	175.0	484.9	270
23502	209	1	91	112	0	20	63.9	451.3	64
23503	209	1	91	112	0	21	292.3	453.0	218
23504	209	1	91	112	0	22	277.8	545.6	122
23505	209	1	91	112	0	23	168.2	591.6	153
23506	209	1	91	112	0	24	175.6	436.4	116
23507	209	1	91	112	0	25	7.0	381.4	232
23508	209	1	91	112	0	26	6.6	355.5	125
23509	209	1	91	112	2	27	257.0	446.1	251
23721	209	1	101	58	1	1	354.5	296.2	1566
23722	209	1	101	58	0	2	316.4	297.8	128
23723	209	1	101	58	0	3	215.5	192.4	160
23724	209	1	101	58	0	4	103.5	129.3	303
23725	209	1	101	58	0	5	336.4	11.7	143
23726	209	1	101	58	0	6	452.3	12.8	177
23727	209	1	101	58	0	7	601.4	223.4	301
23728	209	1	101	58	0	8	474.5	319.0	176
23729	209	1	101	58	0	9	683.0	438.2	170
23730	209	1	101	58	0	10	715.9	436.0	303
23731	209	1	101	58	0	11	543.7	428.5	194
23732	209	1	101	58	0	12	430.3	301.2	162
23733	209	1	101	58	0	13	610.8	419.1	182
23734	209	1	101	58	0	14	454.2	296.7	153
23735	209	1	101	58	0	15	477.5	268.4	160
23736	209	1	101	58	0	16	748.9	120.0	199
23737	209	1	101	58	0	17	608.9	103.8	182
23738	209	1	101	58	0	18	671.1	212.9	192
23739	209	1	101	58	0	19	587.1	102.8	275
23740	209	1	101	58	0	20	373.4	27.7	236
23741	209	1	101	58	0	21	151.1	95.6	224
23742	209	1	101	58	0	22	77.3	132.6	142
23743	209	1	101	58	0	23	234.8	309.3	233
23744	209	1	101	58	0	24	282.4	249.3	175
23745	209	1	101	58	0	25	129.4	413.5	161
23746	209	1	101	58	2	26	12.7	335.0	186
24135	209	1	119	150	1	1	354.0	296.2	607
24136	209	1	119	150	0	2	565.7	319.9	393
24137	209	1	119	150	0	3	189.4	218.1	221
24138	209	1	119	150	0	4	219.8	29.6	350
24139	209	1	119	150	0	5	313.1	115.0	935
24140	209	1	119	150	0	6	59.4	243.1	545
24141	209	1	119	150	0	7	531.1	212.2	1589
24142	209	1	119	150	0	8	661.0	260.6	226
24143	209	1	119	150	0	9	551.1	278.3	135
24144	209	1	119	150	0	10	287.7	449.2	143
24145	209	1	119	150	0	11	233.5	484.4	144
24146	209	1	119	150	2	12	343.2	490.8	123
24433	209	1	132	129	1	1	361.0	268.1	1068
24434	209	1	132	129	0	2	342.8	244.0	109
24435	209	1	132	129	0	3	566.8	180.8	140
24436	209	1	132	129	0	4	561.8	80.2	331
24437	209	1	132	129	0	5	607.5	137.2	298
24438	209	1	132	129	0	6	468.2	128.2	152
24439	209	1	132	129	0	7	198.9	106.1	208
24440	209	1	132	129	0	8	93.5	278.0	185
24441	209	1	132	129	0	9	58.7	338.0	147
24442	209	1	132	129	0	10	226.2	434.8	199
24443	209	1	132	129	0	11	178.7	514.3	125
24444	209	1	132	129	0	12	367.8	471.9	157
24445	209	1	132	129	0	13	304.9	489.4	164
24446	209	1	132	129	0	14	635.2	481.9	178
24447	209	1	132	129	0	15	605.5	565.3	197
24448	209	1	132	129	0	16	492.6	547.8	228
24449	209	1	132	129	0	17	248.9	535.4	75
24450	209	1	132	129	0	18	94.6	537.0	100
24451	209	1	132	129	0	19	73.6	515.0	63
24452	209	1	132	129	0	20	104.2	402.1	137
24453	209	1	132	129	0	21	185.6	362.3	159
24454	209	1	132	129	0	22	240.7	280.8	285
24455	209	1	132	129	0	23	473.3	356.5	201
24456	209	1	132	129	0	24	383.3	296.0	301
24457	209	1	132	129	2	25	414.5	335.4	122
24480	209	1	134	37	1	1	350.8	298.0	793
24481	209	1	134	37	0	2	172.1	253.3	168
24482	209	1	134	37	0	3	135.6	170.9	85
24483	209	1	134	37	0	4	154.5	169.2	36
24484	209	1	134	37	0	5	778.5	296.2	314
24485	209	1	134	37	0	6	437.0	303.6	1467
24486	209	1	134	37	0	7	599.3	238.4	45
24487	209	1	134	37	0	8	295.0	187.4	97
24488	209	1	134	37	0	9	146.5	164.5	167
24489	209	1	134	37	0	10	97.0	309.4	301
24490	209	1	134	37	0	11	56.9	168.0	344
24491	209	1	134	37	0	12	0.0	365.5	302
24492	209	1	134	37	0	13	675.8	293.8	133
24493	209	1	134	37	0	14	383.5	210.5	245
24494	209	1	134	37	0	15	166.1	113.7	309
24495	209	1	134	37	0	16	111.7	253.2	112
24496	209	1	134	37	0	17	103.0	379.7	151
24497	209	1	134	37	2	18	296.4	436.2	185
24537	209	1	137	85	1	1	362.1	266.5	818
24538	209	1	137	85	0	2	543.1	246.7	129
24539	209	1	137	85	0	3	297.4	153.1	58
24540	209	1	137	85	0	4	307.9	134.1	70
24541	209	1	137	85	0	5	417.0	93.2	164
24542	209	1	137	85	0	6	102.8	293.6	184
24543	209	1	137	85	0	7	68.1	139.9	140
24544	209	1	137	85	0	8	76.9	103.8	239
24545	209	1	137	85	0	9	80.1	91.0	135
24546	209	1	137	85	0	10	8.4	382.7	237
24547	209	1	137	85	0	11	167.5	362.6	203
24548	209	1	137	85	0	12	96.8	369.4	230
24549	209	1	137	85	0	13	159.0	297.8	138
24550	209	1	137	85	0	14	183.0	352.3	170
24551	209	1	137	85	0	15	629.8	531.1	278
24552	209	1	137	85	0	16	714.2	508.0	145
24553	209	1	137	85	0	17	669.9	477.9	175
24554	209	1	137	85	0	18	691.3	469.4	159
24555	209	1	137	85	0	19	675.4	464.8	200
24556	209	1	137	85	0	20	707.3	450.1	246
24557	209	1	137	85	0	21	595.8	305.1	180
24558	209	1	137	85	0	22	646.4	98.9	150
24559	209	1	137	85	0	23	652.4	441.0	188
24560	209	1	137	85	0	24	678.7	460.6	182
24561	209	1	137	85	0	25	708.3	452.4	246
24562	209	1	137	85	0	26	697.0	64.5	255
24563	209	1	137	85	2	27	582.5	170.3	254
24626	209	1	141	9	1	1	345.0	267.7	774
24627	209	1	141	9	0	2	277.1	325.9	105
24628	209	1	141	9	0	3	549.8	124.9	148
24629	209	1	141	9	0	4	495.6	115.1	480
24630	209	1	141	9	0	5	225.7	185.0	243
24631	209	1	141	9	0	6	85.4	305.6	172
24632	209	1	141	9	0	7	47.1	285.9	173
24633	209	1	141	9	0	8	68.8	266.3	362
24634	209	1	141	9	0	9	45.4	271.3	375
24635	209	1	141	9	0	10	10.7	241.7	285
24636	209	1	141	9	0	11	67.8	248.1	349
24637	209	1	141	9	0	12	191.0	380.1	162
24638	209	1	141	9	0	13	231.4	390.5	96
24639	209	1	141	9	0	14	206.5	400.7	212
24640	209	1	141	9	0	15	258.4	396.1	457
24641	209	1	141	9	0	16	206.2	392.3	231
24642	209	1	141	9	0	17	182.2	397.2	327
24643	209	1	141	9	0	18	487.0	466.1	379
24644	209	1	141	9	0	19	397.8	442.4	145
24645	209	1	141	9	2	20	708.5	419.7	341
24720	209	1	145	97	1	1	354.7	291.7	2137
24721	209	1	145	97	0	2	520.0	290.8	164
24722	209	1	145	97	0	3	558.9	169.7	103
24723	209	1	145	97	0	4	301.9	250.9	208
24724	209	1	145	97	0	5	142.0	371.9	201
24725	209	1	145	97	0	6	215.7	235.2	205
24726	209	1	145	97	0	7	440.6	206.3	210
24727	209	1	145	97	0	8	374.2	187.9	278
24728	209	1	145	97	0	9	543.2	236.4	324
24729	209	1	145	97	0	10	479.7	214.7	195
24730	209	1	145	97	0	11	480.9	225.0	230
24731	209	1	145	97	0	12	324.4	232.4	511
24732	209	1	145	97	0	13	140.6	312.4	202
24733	209	1	145	97	0	14	127.3	291.3	131
24734	209	1	145	97	0	15	215.4	194.5	262
24735	209	1	145	97	0	16	489.6	201.8	171
24736	209	1	145	97	0	17	686.0	282.7	267
24737	209	1	145	97	0	18	723.1	399.4	283
24738	209	1	145	97	0	19	742.7	453.6	119
24739	209	1	145	97	0	20	646.4	254.7	117
24740	209	1	145	97	0	21	454.7	184.1	165
24741	209	1	145	97	2	22	360.2	178.3	206
24788	209	1	148	111	1	1	338.6	303.9	791
24789	209	1	148	111	0	2	500.8	259.2	106
24790	209	1	148	111	0	3	572.8	119.1	95
24791	209	1	148	111	0	4	497.9	353.0	178
24792	209	1	148	111	0	5	495.1	247.6	154
24793	209	1	148	111	0	6	596.1	139.8	166
24794	209	1	148	111	0	7	495.1	140.2	257
24795	209	1	148	111	0	8	661.6	151.2	173
24796	209	1	148	111	0	9	631.7	145.6	211
24797	209	1	148	111	0	10	689.1	391.3	416
24798	209	1	148	111	0	11	150.9	440.3	59
24799	209	1	148	111	0	12	141.2	405.4	526
24800	209	1	148	111	0	13	4.4	391.6	209
24801	209	1	148	111	0	14	5.6	442.4	228
24802	209	1	148	111	0	15	6.2	379.7	112
24803	209	1	148	111	0	16	261.9	517.6	151
24804	209	1	148	111	0	17	142.0	552.9	222
24805	209	1	148	111	0	18	294.2	464.3	174
24806	209	1	148	111	0	19	544.8	526.3	209
24807	209	1	148	111	0	20	435.9	523.4	224
24808	209	1	148	111	0	21	721.5	565.0	212
24809	209	1	148	111	0	22	621.4	560.4	148
24810	209	1	148	111	0	23	625.6	458.1	137
24811	209	1	148	111	0	24	733.3	481.3	145
24812	209	1	148	111	2	25	654.9	377.8	184
